"Plot Title: Air2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10597857, SEN S/N: 10597857)","Coupler Attached (LGR S/N: 10597857)","Coupler Detached (LGR S/N: 10597857)","Host Connected (LGR S/N: 10597857)","Stopped (LGR S/N: 10597857)","End Of File (LGR S/N: 10597857)"
1569,07/16/22 03:00:00 PM,23.196,,,,,
1570,07/16/22 04:00:00 PM,21.664,,,,,
1571,07/16/22 05:00:00 PM,20.519,,,,,
1572,07/16/22 06:00:00 PM,26.585,,,,,
1573,07/16/22 07:00:00 PM,20.710,,,,,
1574,07/16/22 08:00:00 PM,20.710,,,,,
1575,07/16/22 09:00:00 PM,20.234,,,,,
1576,07/16/22 10:00:00 PM,18.806,,,,,
1577,07/16/22 11:00:00 PM,18.806,,,,,
1578,07/17/22 12:00:00 AM,18.806,,,,,
1579,07/17/22 01:00:00 AM,18.616,,,,,
1580,07/17/22 02:00:00 AM,18.521,,,,,
1581,07/17/22 03:00:00 AM,18.426,,,,,
1582,07/17/22 04:00:00 AM,18.521,,,,,
1583,07/17/22 05:00:00 AM,17.950,,,,,
1584,07/17/22 06:00:00 AM,17.855,,,,,
1585,07/17/22 07:00:00 AM,19.567,,,,,
1586,07/17/22 08:00:00 AM,24.738,,,,,
1587,07/17/22 09:00:00 AM,32.497,,,,,
1588,07/17/22 10:00:00 AM,34.058,,,,,
1589,07/17/22 11:00:00 AM,35.971,,,,,
1590,07/17/22 12:00:00 PM,37.604,,,,,
1591,07/17/22 01:00:00 PM,31.676,,,,,
1592,07/17/22 02:00:00 PM,24.835,,,,,
1593,07/17/22 03:00:00 PM,25.222,,,,,
1594,07/17/22 04:00:00 PM,23.388,,,,,
1595,07/17/22 05:00:00 PM,20.615,,,,,
1596,07/17/22 06:00:00 PM,19.948,,,,,
1597,07/17/22 07:00:00 PM,18.616,,,,,
1598,07/17/22 08:00:00 PM,19.282,,,,,
1599,07/17/22 09:00:00 PM,19.472,,,,,
1600,07/17/22 10:00:00 PM,18.045,,,,,
1601,07/17/22 11:00:00 PM,18.331,,,,,
1602,07/18/22 12:00:00 AM,18.331,,,,,
1603,07/18/22 01:00:00 AM,18.331,,,,,
1604,07/18/22 02:00:00 AM,18.045,,,,,
1605,07/18/22 03:00:00 AM,18.140,,,,,
1606,07/18/22 04:00:00 AM,18.045,,,,,
1607,07/18/22 05:00:00 AM,17.665,,,,,
1608,07/18/22 06:00:00 AM,18.331,,,,,
1609,07/18/22 07:00:00 AM,19.948,,,,,
1610,07/18/22 08:00:00 AM,24.448,,,,,
1611,07/18/22 09:00:00 AM,27.075,,,,,
1612,07/18/22 10:00:00 AM,30.457,,,,,
1613,07/18/22 11:00:00 AM,35.864,,,,,
1614,07/18/22 12:00:00 PM,34.585,,,,,
1615,07/18/22 01:00:00 PM,32.807,,,,,
1616,07/18/22 02:00:00 PM,29.552,,,,,
1617,07/18/22 03:00:00 PM,23.196,,,,,
1618,07/18/22 04:00:00 PM,21.569,,,,,
1619,07/18/22 05:00:00 PM,26.488,,,,,
1620,07/18/22 06:00:00 PM,29.853,,,,,
1621,07/18/22 07:00:00 PM,22.046,,,,,
1622,07/18/22 08:00:00 PM,21.187,,,,,
1623,07/18/22 09:00:00 PM,20.519,,,,,
1624,07/18/22 10:00:00 PM,19.187,,,,,
1625,07/18/22 11:00:00 PM,18.711,,,,,
1626,07/19/22 12:00:00 AM,18.236,,,,,
1627,07/19/22 01:00:00 AM,17.855,,,,,
1628,07/19/22 02:00:00 AM,17.475,,,,,
1629,07/19/22 03:00:00 AM,17.379,,,,,
1630,07/19/22 04:00:00 AM,17.379,,,,,
1631,07/19/22 05:00:00 AM,17.189,,,,,
1632,07/19/22 06:00:00 AM,17.665,,,,,
1633,07/19/22 07:00:00 AM,19.567,,,,,
1634,07/19/22 08:00:00 AM,27.961,,,,,
1635,07/19/22 09:00:00 AM,33.535,,,,,
1636,07/19/22 10:00:00 AM,35.756,,,,,
1637,07/19/22 11:00:00 AM,39.276,,,,,
1638,07/19/22 12:00:00 PM,39.276,,,,,
1639,07/19/22 01:00:00 PM,33.118,,,,,
1640,07/19/22 02:00:00 PM,30.054,,,,,
1641,07/19/22 03:00:00 PM,28.754,,,,,
1642,07/19/22 04:00:00 PM,30.862,,,,,
1643,07/19/22 05:00:00 PM,23.773,,,,,
1644,07/19/22 06:00:00 PM,22.525,,,,,
1645,07/19/22 07:00:00 PM,21.378,,,,,
1646,07/19/22 08:00:00 PM,20.615,,,,,
1647,07/19/22 09:00:00 PM,20.424,,,,,
1648,07/19/22 10:00:00 PM,19.282,,,,,
1649,07/19/22 11:00:00 PM,18.806,,,,,
1650,07/20/22 12:00:00 AM,18.616,,,,,
1651,07/20/22 01:00:00 AM,18.521,,,,,
1652,07/20/22 02:00:00 AM,18.140,,,,,
1653,07/20/22 03:00:00 AM,17.950,,,,,
1654,07/20/22 04:00:00 AM,17.950,,,,,
1655,07/20/22 05:00:00 AM,18.045,,,,,
1656,07/20/22 06:00:00 AM,18.806,,,,,
1657,07/20/22 07:00:00 AM,20.710,,,,,
1658,07/20/22 08:00:00 AM,24.835,,,,,
1659,07/20/22 09:00:00 AM,30.457,,,,,
1660,07/20/22 10:00:00 AM,36.403,,,,,
1661,07/20/22 11:00:00 AM,41.810,,,,,
1662,07/20/22 12:00:00 PM,36.187,,,,,
1663,07/20/22 01:00:00 PM,31.778,,,,,
1664,07/20/22 02:00:00 PM,24.448,,,,,
1665,07/20/22 03:00:00 PM,22.142,,,,,
1666,07/20/22 04:00:00 PM,21.569,,,,,
1667,07/20/22 05:00:00 PM,21.569,,,,,
1668,07/20/22 06:00:00 PM,20.996,,,,,
1669,07/20/22 07:00:00 PM,21.187,,,,,
1670,07/20/22 08:00:00 PM,20.901,,,,,
1671,07/20/22 09:00:00 PM,20.805,,,,,
1672,07/20/22 10:00:00 PM,18.426,,,,,
1673,07/20/22 11:00:00 PM,18.521,,,,,
1674,07/21/22 12:00:00 AM,18.140,,,,,
1675,07/21/22 01:00:00 AM,18.331,,,,,
1676,07/21/22 02:00:00 AM,18.426,,,,,
1677,07/21/22 03:00:00 AM,18.616,,,,,
1678,07/21/22 04:00:00 AM,18.426,,,,,
1679,07/21/22 05:00:00 AM,18.426,,,,,
1680,07/21/22 06:00:00 AM,18.806,,,,,
1681,07/21/22 07:00:00 AM,19.377,,,,,
1682,07/21/22 08:00:00 AM,21.855,,,,,
1683,07/21/22 09:00:00 AM,30.963,,,,,
1684,07/21/22 10:00:00 AM,35.971,,,,,
1685,07/21/22 11:00:00 AM,40.300,,,,,
1686,07/21/22 12:00:00 PM,43.480,,,,,
1687,07/21/22 01:00:00 PM,38.379,,,,,
1688,07/21/22 02:00:00 PM,23.484,,,,,
1689,07/21/22 03:00:00 PM,23.292,,,,,
1690,07/21/22 04:00:00 PM,34.268,,,,,
1691,07/21/22 05:00:00 PM,24.158,,,,,
1692,07/21/22 06:00:00 PM,27.173,,,,,
1693,07/21/22 07:00:00 PM,20.901,,,,,
1694,07/21/22 08:00:00 PM,21.091,,,,,
1695,07/21/22 09:00:00 PM,20.424,,,,,
1696,07/21/22 10:00:00 PM,19.092,,,,,
1697,07/21/22 11:00:00 PM,18.996,,,,,
1698,07/22/22 12:00:00 AM,18.616,,,,,
1699,07/22/22 01:00:00 AM,18.236,,,,,
1700,07/22/22 02:00:00 AM,18.140,,,,,
1701,07/22/22 03:00:00 AM,18.236,,,,,
1702,07/22/22 04:00:00 AM,17.855,,,,,
1703,07/22/22 05:00:00 AM,17.475,,,,,
1704,07/22/22 06:00:00 AM,18.236,,,,,
1705,07/22/22 07:00:00 AM,20.615,,,,,
1706,07/22/22 08:00:00 AM,27.173,,,,,
1707,07/22/22 09:00:00 AM,25.708,,,,,
1708,07/22/22 10:00:00 AM,39.843,,,,,
1709,07/22/22 10:23:03 AM,,Logged,,,,
1710,07/22/22 10:23:04 AM,,,,Logged,,
1711,07/22/22 10:23:40 AM,,,Logged,,,
1712,07/22/22 10:23:46 AM,,Logged,,,,
1713,07/22/22 10:23:50 AM,,,,Logged,,
1714,07/22/22 10:24:02 AM,,,,,Logged,Logged
