"Plot Title: Air1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10551626, SEN S/N: 10551626)","Coupler Attached (LGR S/N: 10551626)","Host Connected (LGR S/N: 10551626)","Coupler Detached (LGR S/N: 10551626)","Stopped (LGR S/N: 10551626)","End Of File (LGR S/N: 10551626)"
1569,07/16/22 07:00:00 AM,21.664,,,,,
1570,07/16/22 08:00:00 AM,25.610,,,,,
1571,07/16/22 09:00:00 AM,24.545,,,,,
1572,07/16/22 10:00:00 AM,26.781,,,,,
1573,07/16/22 11:00:00 AM,31.472,,,,,
1574,07/16/22 12:00:00 PM,27.370,,,,,
1575,07/16/22 01:00:00 PM,27.862,,,,,
1576,07/16/22 02:00:00 PM,23.388,,,,,
1577,07/16/22 03:00:00 PM,23.677,,,,,
1578,07/16/22 04:00:00 PM,21.855,,,,,
1579,07/16/22 05:00:00 PM,20.901,,,,,
1580,07/16/22 06:00:00 PM,22.429,,,,,
1581,07/16/22 07:00:00 PM,20.424,,,,,
1582,07/16/22 08:00:00 PM,20.424,,,,,
1583,07/16/22 09:00:00 PM,19.758,,,,,
1584,07/16/22 10:00:00 PM,18.331,,,,,
1585,07/16/22 11:00:00 PM,18.236,,,,,
1586,07/17/22 12:00:00 AM,18.426,,,,,
1587,07/17/22 01:00:00 AM,18.236,,,,,
1588,07/17/22 02:00:00 AM,18.045,,,,,
1589,07/17/22 03:00:00 AM,17.950,,,,,
1590,07/17/22 04:00:00 AM,18.045,,,,,
1591,07/17/22 05:00:00 AM,17.379,,,,,
1592,07/17/22 06:00:00 AM,17.284,,,,,
1593,07/17/22 07:00:00 AM,19.758,,,,,
1594,07/17/22 08:00:00 AM,24.545,,,,,
1595,07/17/22 09:00:00 AM,25.805,,,,,
1596,07/17/22 10:00:00 AM,29.053,,,,,
1597,07/17/22 11:00:00 AM,31.370,,,,,
1598,07/17/22 12:00:00 PM,33.953,,,,,
1599,07/17/22 01:00:00 PM,31.778,,,,,
1600,07/17/22 02:00:00 PM,24.738,,,,,
1601,07/17/22 03:00:00 PM,25.125,,,,,
1602,07/17/22 04:00:00 PM,23.869,,,,,
1603,07/17/22 05:00:00 PM,20.615,,,,,
1604,07/17/22 06:00:00 PM,20.329,,,,,
1605,07/17/22 07:00:00 PM,18.045,,,,,
1606,07/17/22 08:00:00 PM,19.377,,,,,
1607,07/17/22 09:00:00 PM,19.472,,,,,
1608,07/17/22 10:00:00 PM,17.760,,,,,
1609,07/17/22 11:00:00 PM,17.950,,,,,
1610,07/18/22 12:00:00 AM,17.950,,,,,
1611,07/18/22 01:00:00 AM,17.950,,,,,
1612,07/18/22 02:00:00 AM,17.475,,,,,
1613,07/18/22 03:00:00 AM,17.855,,,,,
1614,07/18/22 04:00:00 AM,17.665,,,,,
1615,07/18/22 05:00:00 AM,17.284,,,,,
1616,07/18/22 06:00:00 AM,17.950,,,,,
1617,07/18/22 07:00:00 AM,20.805,,,,,
1618,07/18/22 08:00:00 AM,24.931,,,,,
1619,07/18/22 09:00:00 AM,24.738,,,,,
1620,07/18/22 10:00:00 AM,27.961,,,,,
1621,07/18/22 11:00:00 AM,32.188,,,,,
1622,07/18/22 12:00:00 PM,31.676,,,,,
1623,07/18/22 01:00:00 PM,38.157,,,,,
1624,07/18/22 02:00:00 PM,27.665,,,,,
1625,07/18/22 03:00:00 PM,24.062,,,,,
1626,07/18/22 04:00:00 PM,21.951,,,,,
1627,07/18/22 05:00:00 PM,27.665,,,,,
1628,07/18/22 06:00:00 PM,25.708,,,,,
1629,07/18/22 07:00:00 PM,21.378,,,,,
1630,07/18/22 08:00:00 PM,20.805,,,,,
1631,07/18/22 09:00:00 PM,20.043,,,,,
1632,07/18/22 10:00:00 PM,18.616,,,,,
1633,07/18/22 11:00:00 PM,18.140,,,,,
1634,07/19/22 12:00:00 AM,17.665,,,,,
1635,07/19/22 01:00:00 AM,17.189,,,,,
1636,07/19/22 02:00:00 AM,16.903,,,,,
1637,07/19/22 03:00:00 AM,16.808,,,,,
1638,07/19/22 04:00:00 AM,16.903,,,,,
1639,07/19/22 05:00:00 AM,16.808,,,,,
1640,07/19/22 06:00:00 AM,17.570,,,,,
1641,07/19/22 07:00:00 AM,19.758,,,,,
1642,07/19/22 08:00:00 AM,25.125,,,,,
1643,07/19/22 09:00:00 AM,25.902,,,,,
1644,07/19/22 10:00:00 AM,29.552,,,,,
1645,07/19/22 11:00:00 AM,32.911,,,,,
1646,07/19/22 12:00:00 PM,34.585,,,,,
1647,07/19/22 01:00:00 PM,30.154,,,,,
1648,07/19/22 02:00:00 PM,30.356,,,,,
1649,07/19/22 03:00:00 PM,28.754,,,,,
1650,07/19/22 04:00:00 PM,33.848,,,,,
1651,07/19/22 05:00:00 PM,25.125,,,,,
1652,07/19/22 06:00:00 PM,23.484,,,,,
1653,07/19/22 07:00:00 PM,21.760,,,,,
1654,07/19/22 08:00:00 PM,20.424,,,,,
1655,07/19/22 09:00:00 PM,20.043,,,,,
1656,07/19/22 10:00:00 PM,18.616,,,,,
1657,07/19/22 11:00:00 PM,18.236,,,,,
1658,07/20/22 12:00:00 AM,18.236,,,,,
1659,07/20/22 01:00:00 AM,18.045,,,,,
1660,07/20/22 02:00:00 AM,17.665,,,,,
1661,07/20/22 03:00:00 AM,17.475,,,,,
1662,07/20/22 04:00:00 AM,17.475,,,,,
1663,07/20/22 05:00:00 AM,17.760,,,,,
1664,07/20/22 06:00:00 AM,18.616,,,,,
1665,07/20/22 07:00:00 AM,21.378,,,,,
1666,07/20/22 08:00:00 AM,24.835,,,,,
1667,07/20/22 09:00:00 AM,28.060,,,,,
1668,07/20/22 10:00:00 AM,31.370,,,,,
1669,07/20/22 11:00:00 AM,36.295,,,,,
1670,07/20/22 12:00:00 PM,34.374,,,,,
1671,07/20/22 01:00:00 PM,29.452,,,,,
1672,07/20/22 02:00:00 PM,24.931,,,,,
1673,07/20/22 03:00:00 PM,22.621,,,,,
1674,07/20/22 04:00:00 PM,22.238,,,,,
1675,07/20/22 05:00:00 PM,21.282,,,,,
1676,07/20/22 06:00:00 PM,21.282,,,,,
1677,07/20/22 07:00:00 PM,21.091,,,,,
1678,07/20/22 08:00:00 PM,20.805,,,,,
1679,07/20/22 09:00:00 PM,20.710,,,,,
1680,07/20/22 10:00:00 PM,18.331,,,,,
1681,07/20/22 11:00:00 PM,18.521,,,,,
1682,07/21/22 12:00:00 AM,18.236,,,,,
1683,07/21/22 01:00:00 AM,18.140,,,,,
1684,07/21/22 02:00:00 AM,18.236,,,,,
1685,07/21/22 03:00:00 AM,18.711,,,,,
1686,07/21/22 04:00:00 AM,18.426,,,,,
1687,07/21/22 05:00:00 AM,18.331,,,,,
1688,07/21/22 06:00:00 AM,18.996,,,,,
1689,07/21/22 07:00:00 AM,19.472,,,,,
1690,07/21/22 08:00:00 AM,22.429,,,,,
1691,07/21/22 09:00:00 AM,27.468,,,,,
1692,07/21/22 10:00:00 AM,31.574,,,,,
1693,07/21/22 11:00:00 AM,35.435,,,,,
1694,07/21/22 12:00:00 PM,39.163,,,,,
1695,07/21/22 01:00:00 PM,37.824,,,,,
1696,07/21/22 02:00:00 PM,23.292,,,,,
1697,07/21/22 03:00:00 PM,23.484,,,,,
1698,07/21/22 04:00:00 PM,38.046,,,,,
1699,07/21/22 05:00:00 PM,26.000,,,,,
1700,07/21/22 06:00:00 PM,25.125,,,,,
1701,07/21/22 07:00:00 PM,21.282,,,,,
1702,07/21/22 08:00:00 PM,21.091,,,,,
1703,07/21/22 09:00:00 PM,20.329,,,,,
1704,07/21/22 10:00:00 PM,18.426,,,,,
1705,07/21/22 11:00:00 PM,18.711,,,,,
1706,07/22/22 12:00:00 AM,18.331,,,,,
1707,07/22/22 01:00:00 AM,17.855,,,,,
1708,07/22/22 02:00:00 AM,17.760,,,,,
1709,07/22/22 03:00:00 AM,17.855,,,,,
1710,07/22/22 04:00:00 AM,17.475,,,,,
1711,07/22/22 05:00:00 AM,17.094,,,,,
1712,07/22/22 06:00:00 AM,17.950,,,,,
1713,07/22/22 07:00:00 AM,20.519,,,,,
1714,07/22/22 08:00:00 AM,25.513,,,,,
1715,07/22/22 09:00:00 AM,24.641,,,,,
1716,07/22/22 10:00:00 AM,32.911,,,,,
1717,07/22/22 10:15:43 AM,,Logged,,,,
1718,07/22/22 10:15:44 AM,,,Logged,,,
1719,07/22/22 10:16:09 AM,,,,,Logged,Logged
