,Year,Site,Treatment,Plot,Quadrat,Species,Obs,Canopy_cover,Count,PFT
1163,2021,Juniper savanna,C,5,2,GUSA,1,4,1,S
1164,2021,Juniper savanna,C,5,2,GUSA,2,0.5,1,S
1165,2021,Juniper savanna,W,9,2,GUSA,1,3,1,S
1166,2021,Juniper savanna,W,11,2,GUSA,1,8,1,S
1167,2021,Juniper savanna,D,12,1,GUSA,1,2,1,S
1168,2021,Juniper savanna,D,12,1,GUSA,2,9,1,S
1169,2021,Juniper savanna,W,1,1,HECO,1,1.5,1,PG3
1170,2021,Juniper savanna,W,1,1,HECO,2,0.5,1,PG3
1171,2021,Juniper savanna,C,2,1,HECO,1,2,1,PG3
1172,2021,Juniper savanna,C,3,1,HECO,1,4,1,PG3
1173,2021,Juniper savanna,C,3,1,HECO,2,1,1,PG3
1174,2021,Juniper savanna,C,3,1,HECO,3,0.5,1,PG3
1175,2021,Juniper savanna,D,4,1,HECO,1,1,1,PG3
1176,2021,Juniper savanna,D,4,1,HECO,2,0.5,3,PG3
1177,2021,Juniper savanna,D,4,1,HECO,3,0.25,2,PG3
1178,2021,Juniper savanna,D,4,2,HECO,1,1,2,PG3
1179,2021,Juniper savanna,D,4,2,HECO,2,0.5,1,PG3
1180,2021,Juniper savanna,D,4,2,HECO,3,0.25,2,PG3
1181,2021,Juniper savanna,C,5,1,HECO,1,1.5,1,PG3
1182,2021,Juniper savanna,C,5,1,HECO,2,2.5,1,PG3
1183,2021,Juniper savanna,C,5,1,HECO,3,3,1,PG3
1184,2021,Juniper savanna,C,5,1,HECO,4,0.5,1,PG3
1185,2021,Juniper savanna,C,5,2,HECO,1,2,2,PG3
1186,2021,Juniper savanna,C,5,2,HECO,2,1,4,PG3
1187,2021,Juniper savanna,C,5,2,HECO,3,0.5,3,PG3
1188,2021,Juniper savanna,W,6,1,HECO,1,2.5,1,PG3
1189,2021,Juniper savanna,W,6,1,HECO,2,1,2,PG3
1190,2021,Juniper savanna,W,6,1,HECO,3,0.5,1,PG3
1191,2021,Juniper savanna,W,6,2,HECO,1,4,1,PG3
1192,2021,Juniper savanna,W,6,2,HECO,2,2,4,PG3
1193,2021,Juniper savanna,W,6,2,HECO,3,1,1,PG3
1194,2021,Juniper savanna,W,6,2,HECO,4,0.5,1,PG3
1195,2021,Juniper savanna,C,7,1,HECO,1,3,1,PG3
1196,2021,Juniper savanna,C,7,1,HECO,2,4,1,PG3
1197,2021,Juniper savanna,C,7,1,HECO,3,2,2,PG3
1198,2021,Juniper savanna,C,7,1,HECO,4,1,1,PG3
1199,2021,Juniper savanna,C,7,1,HECO,5,0.25,1,PG3
1200,2021,Juniper savanna,C,7,2,HECO,1,6,1,PG3
1201,2021,Juniper savanna,W,9,1,HECO,1,1.5,1,PG3
1202,2021,Juniper savanna,W,9,2,HECO,1,5,1,PG3
1203,2021,Juniper savanna,W,11,1,HECO,1,3,2,PG3
1204,2021,Juniper savanna,W,11,1,HECO,2,2,3,PG3
1205,2021,Juniper savanna,W,11,1,HECO,3,0.5,2,PG3
1206,2021,Juniper savanna,W,11,2,HECO,1,4,1,PG3
1207,2021,Juniper savanna,W,11,2,HECO,2,3,2,PG3
1208,2021,Juniper savanna,W,11,2,HECO,3,2,2,PG3
1209,2021,Juniper savanna,W,11,2,HECO,4,0.5,1,PG3
1210,2021,Juniper savanna,C,2,1,HELO,1,4,1,A
1211,2021,Juniper savanna,C,2,2,HELO,1,1,2,A
1212,2021,Juniper savanna,C,2,2,HELO,2,0.5,1,A
1213,2021,Juniper savanna,C,3,1,HELO,1,0.5,2,A
1214,2021,Juniper savanna,C,3,2,HELO,1,3,1,A
1215,2021,Juniper savanna,C,5,1,HELO,1,0.25,1,A
1216,2021,Juniper savanna,C,5,1,HELO,1,2,1,A
1217,2021,Juniper savanna,C,7,2,HELO,1,1,1,A
1218,2021,Juniper savanna,D,8,2,HELO,1,0.5,1,A
1219,2021,Juniper savanna,W,9,1,HELO,1,1.5,1,A
1220,2021,Juniper savanna,D,10,1,HELO,1,0.25,1,A
1221,2021,Juniper savanna,D,10,2,HELO,1,0.5,1,A
1222,2021,Juniper savanna,D,10,2,HELO,2,0.1,1,A
1223,2021,Juniper savanna,W,1,1,JUMO,1,0.5,1,S
1224,2021,Juniper savanna,C,2,1,KOAM,1,0.1,1,PF
1225,2021,Juniper savanna,C,2,2,KOAM,1,0.1,3,PF
1226,2021,Juniper savanna,C,2,2,KOAM,2,0.05,18,PF
1227,2021,Juniper savanna,C,3,1,KOAM,1,1,2,PF
1228,2021,Juniper savanna,C,3,1,KOAM,2,0.25,3,PF
1229,2021,Juniper savanna,C,3,2,KOAM,1,0.25,1,PF
1230,2021,Juniper savanna,C,5,2,KOAM,1,0.05,2,PF
1231,2021,Juniper savanna,W,6,1,KOAM,1,0.1,1,PF
1232,2021,Juniper savanna,W,6,2,KOAM,1,0.05,1,PF
1233,2021,Juniper savanna,W,6,2,KOAM,1,0.05,1,PF
1234,2021,Juniper savanna,C,7,2,KOAM,1,0.05,1,PF
1235,2021,Juniper savanna,D,8,1,KOAM,1,0.05,1,PF
1236,2021,Juniper savanna,W,9,1,KOAM,1,0.05,7,PF
1237,2021,Juniper savanna,W,11,1,KOAM,1,0.1,9,PF
1238,2021,Juniper savanna,W,11,2,KOAM,1,0.05,7,PF
1239,2021,Juniper savanna,D,12,1,KOAM,1,0.25,2,PF
1240,2021,Juniper savanna,C,3,1,KRLA,1,0.5,2,S
1241,2021,Juniper savanna,C,3,2,KRLA,1,1,1,S
1242,2021,Juniper savanna,C,3,2,KRLA,2,0.5,1,S
1243,2021,Juniper savanna,C,3,2,KRLA,3,0.25,1,S
1244,2021,Juniper savanna,C,7,1,KRLA,1,7,1,S
1245,2021,Juniper savanna,W,11,1,KRLA,1,0.5,1,S
1246,2021,Juniper savanna,W,1,1,POOL,1,0.1,1,A
1247,2021,Juniper savanna,C,5,1,POOL,1,0.5,2,A
1248,2021,Juniper savanna,C,5,1,POOL,2,0.1,1,A
1249,2021,Juniper savanna,C,5,2,POOL,1,0.01,2,A
1250,2021,Juniper savanna,W,6,2,POOL,1,0.25,3,A
1251,2021,Juniper savanna,W,6,2,POOL,2,0.5,1,A
1252,2021,Juniper savanna,C,7,2,POOL,1,0.1,1,A
1253,2021,Juniper savanna,D,8,1,POOL,1,0.05,3,A
1254,2021,Juniper savanna,W,9,1,POOL,1,1,1,A
1255,2021,Juniper savanna,W,9,1,POOL,2,0.25,1,A
1256,2021,Juniper savanna,W,9,2,POOL,1,0.05,1,A
1257,2021,Juniper savanna,W,11,2,POOL,1,0.1,1,A
1258,2021,Juniper savanna,D,12,1,POOL,1,0.25,1,A
1259,2021,Juniper savanna,W,1,2,SATR,1,0.1,1,A
1260,2021,Juniper savanna,C,2,2,SATR,1,0.25,1,A
1261,2021,Juniper savanna,C,2,2,SATR,2,0.1,2,A
1262,2021,Juniper savanna,C,3,2,SATR,1,0.5,1,A
1263,2021,Juniper savanna,D,8,1,SATR,1,1,1,A
1264,2021,Juniper savanna,D,8,1,SATR,2,0.5,1,A
1265,2021,Juniper savanna,W,9,1,SATR,1,0.1,1,A
1266,2021,Juniper savanna,D,10,1,SATR,1,1.5,2,A
1267,2021,Juniper savanna,D,10,1,SATR,2,0.5,1,A
1268,2021,Juniper savanna,W,11,1,SATR,1,1,1,A
1269,2021,Juniper savanna,D,12,1,SATR,1,0.5,1,A
1270,2021,Juniper savanna,C,7,2,SOEL,1,0.25,1,PF
1271,2021,Juniper savanna,W,1,1,SPHA,1,0.25,1,PF
1272,2021,Juniper savanna,C,2,1,SPHA,1,0.1,1,PF
1273,2021,Juniper savanna,C,3,2,SPHA,1,0.05,1,PF
1274,2021,Juniper savanna,C,5,2,SPHA,1,0.05,1,PF
1275,2021,Juniper savanna,C,7,1,SPHA,1,0.05,1,PF
1276,2021,Juniper savanna,W,11,1,STTE,1,3,1,PF
1277,2021,Juniper savanna,C,3,1,UKFO,1,0.25,1,A
1278,2021,Juniper savanna,C,7,2,UKFO,1,0.5,2,A
1279,2021,Juniper savanna,C,7,2,UKFO,2,0.1,2,A
1280,2021,Juniper savanna,W,11,2,UKFO,1,0.1,1,A
1281,2021,Juniper savanna,C,3,1,UKFO,1,0.1,2,A
1282,2021,Juniper savanna,C,7,2,UKFO,1,0.05,2,A
1283,2021,Juniper savanna,W,9,1,UKFO,1,0.01,2,A
1284,2021,Juniper savanna,C,2,2,UKFO,1,0.1,1,A
1285,2021,Juniper savanna,C,3,2,UKFO,1,0.05,1,A
1286,2021,Juniper savanna,C,3,1,UKFO,1,0.1,2,A
1287,2021,Juniper savanna,C,3,1,UKFO,2,0.05,8,A
1288,2021,Juniper savanna,C,3,2,UKFO,1,0.05,2,A
1289,2021,Juniper savanna,W,9,1,UKFO,2,0.05,3,A
1290,2021,Juniper savanna,C,3,1,UKFO,1,0.05,1,A
1291,2021,Juniper savanna,C,2,1,ZIGR,1,1,4,PF
1292,2021,Juniper savanna,C,2,1,ZIGR,2,0.5,1,PF
1293,2021,Juniper savanna,C,2,1,ZIGR,3,0.25,4,PF
1294,2021,Desert scrub,D,1,1,ATCO,1,0.25,2,S
1295,2021,Desert scrub,D,1,1,ATCO,2,0.5,1,S
1296,2021,Desert scrub,D,1,2,ATCO,1,6,1,S
1297,2021,Desert scrub,D,1,2,ATCO,2,0.25,1,S
1298,2021,Desert scrub,D,2,2,ATCO,1,4,1,S
1299,2021,Desert scrub,D,2,2,ATCO,2,1.5,1,S
1300,2021,Desert scrub,D,2,2,ATCO,3,0.5,1,S
1301,2021,Desert scrub,C,3,1,ATCO,1,2,1,S
1302,2021,Desert scrub,C,3,1,ATCO,2,0.5,1,S
1303,2021,Desert scrub,C,3,2,ATCO,1,7,1,S
1304,2021,Desert scrub,D,4,1,ATCO,1,10,1,S
1305,2021,Desert scrub,C,5,1,ATCO,1,15,1,S
1306,2021,Desert scrub,C,6,2,ATCO,1,2,1,S
1307,2021,Desert scrub,D,7,1,ATCO,1,8,1,S
1308,2021,Desert scrub,D,7,2,ATCO,1,2,1,S
1309,2021,Desert scrub,D,7,2,ATCO,2,0.5,1,S
1310,2021,Desert scrub,D,7,2,ATCO,3,0.25,2,S
1311,2021,Desert scrub,C,8,1,ATCO,1,1.5,1,S
1312,2021,Desert scrub,C,8,1,ATCO,2,0.5,1,S
1313,2021,Desert scrub,C,8,2,ATCO,1,0.1,1,S
1314,2021,Desert scrub,W,9,1,ATCO,1,6,1,S
1315,2021,Desert scrub,W,9,1,ATCO,2,12,1,S
1316,2021,Desert scrub,W,11,2,ATCO,1,0.25,1,S
1317,2021,Desert scrub,W,10,2,ATCO,1,15,1,S
1318,2021,Desert scrub,W,10,1,ATCO,1,0.5,1,S
1319,2021,Desert scrub,W,10,1,ATCO,2,0.25,1,S
1320,2021,Desert scrub,D,1,1,BOER,1,0.25,1,PG4
1321,2021,Desert scrub,D,2,1,BOER,1,0.1,1,PG4
1322,2021,Desert scrub,D,2,2,BOER,1,0.05,2,PG4
1323,2021,Desert scrub,C,3,1,BOER,1,5,1,PG4
1324,2021,Desert scrub,C,3,1,BOER,2,2,1,PG4
1325,2021,Desert scrub,C,3,1,BOER,3,0.25,1,PG4
1326,2021,Desert scrub,C,3,1,BOER,4,0.1,1,PG4
1327,2021,Desert scrub,C,3,2,BOER,1,3,2,PG4
1328,2021,Desert scrub,C,3,2,BOER,2,1,1,PG4
1329,2021,Desert scrub,C,3,2,BOER,3,0.5,1,PG4
1330,2021,Desert scrub,C,3,2,BOER,4,0.1,4,PG4
1331,2021,Desert scrub,C,3,2,BOER,5,0.25,5,PG4
1332,2021,Desert scrub,D,4,1,BOER,1,1,1,PG4
1333,2021,Desert scrub,D,4,1,BOER,2,0.25,1,PG4
1334,2021,Desert scrub,D,4,1,BOER,3,0.25,1,PG4
1335,2021,Desert scrub,D,4,1,BOER,4,0.1,1,PG4
1336,2021,Desert scrub,D,4,2,BOER,1,0.5,1,PG4
1337,2021,Desert scrub,D,4,2,BOER,2,1,1,PG4
1338,2021,Desert scrub,C,5,1,BOER,1,0.5,4,PG4
1339,2021,Desert scrub,C,5,1,BOER,2,0.25,10,PG4
1340,2021,Desert scrub,C,5,1,BOER,3,0.1,2,PG4
1341,2021,Desert scrub,C,5,2,BOER,1,2,2,PG4
1342,2021,Desert scrub,C,5,2,BOER,2,0.5,1,PG4
1343,2021,Desert scrub,C,5,2,BOER,3,0.1,4,PG4
1344,2021,Desert scrub,C,5,2,BOER,4,0.05,2,PG4
1345,2021,Desert scrub,C,6,1,BOER,1,1,1,PG4
1346,2021,Desert scrub,C,6,1,BOER,2,1.5,1,PG4
1347,2021,Desert scrub,C,6,1,BOER,3,0.5,1,PG4
1348,2021,Desert scrub,C,6,2,BOER,1,1.5,1,PG4
1349,2021,Desert scrub,C,6,2,BOER,2,3,1,PG4
1350,2021,Desert scrub,C,6,2,BOER,3,0.5,2,PG4
1351,2021,Desert scrub,C,6,2,BOER,4,0.1,5,PG4
1352,2021,Desert scrub,D,7,2,BOER,1,0.05,5,PG4
1353,2021,Desert scrub,C,8,1,BOER,1,0.1,2,PG4
1354,2021,Desert scrub,C,8,1,BOER,2,0.05,9,PG4
1355,2021,Desert scrub,C,8,1,BOER,3,0.01,1,PG4
1356,2021,Desert scrub,C,8,2,BOER,1,0.5,1,PG4
1357,2021,Desert scrub,C,8,2,BOER,2,0.1,2,PG4
1358,2021,Desert scrub,W,9,1,BOER,1,1,1,PG4
1359,2021,Desert scrub,W,9,1,BOER,2,0.5,9,PG4
1360,2021,Desert scrub,W,9,1,BOER,3,0.25,14,PG4
1361,2021,Desert scrub,W,9,1,BOER,4,0.1,7,PG4
1362,2021,Desert scrub,W,9,2,BOER,1,2,2,PG4
1363,2021,Desert scrub,W,9,2,BOER,2,1,2,PG4
1364,2021,Desert scrub,W,9,2,BOER,3,0.25,2,PG4
1365,2021,Desert scrub,W,9,2,BOER,4,0.05,3,PG4
1366,2021,Desert scrub,W,11,1,BOER,1,4,1,PG4
1367,2021,Desert scrub,W,11,1,BOER,2,3,1,PG4
1368,2021,Desert scrub,W,11,1,BOER,3,2,1,PG4
1369,2021,Desert scrub,W,11,1,BOER,4,1,1,PG4
1370,2021,Desert scrub,W,11,1,BOER,5,0.25,2,PG4
1371,2021,Desert scrub,W,11,2,BOER,1,0.05,2,PG4
1372,2021,Desert scrub,W,11,2,BOER,2,0.5,1,PG4
1373,2021,Desert scrub,W,12,1,BOER,1,6,1,PG4
1374,2021,Desert scrub,W,12,1,BOER,2,4,1,PG4
1375,2021,Desert scrub,W,12,1,BOER,3,1,1,PG4
1376,2021,Desert scrub,W,12,1,BOER,4,0.1,1,PG4
1377,2021,Desert scrub,W,12,1,BOER,5,0.5,1,PG4
1378,2021,Desert scrub,W,12,2,BOER,1,5,1,PG4
1379,2021,Desert scrub,W,12,2,BOER,2,4,2,PG4
1380,2021,Desert scrub,W,12,2,BOER,3,0.5,2,PG4
1381,2021,Desert scrub,W,10,2,BOER,1,4,1,PG4
1382,2021,Desert scrub,W,10,2,BOER,2,1,2,PG4
1383,2021,Desert scrub,W,10,2,BOER,3,0.25,1,PG4
1384,2021,Desert scrub,W,10,1,BOER,1,2,1,PG4
1385,2021,Desert scrub,W,10,1,BOER,2,0.5,2,PG4
1386,2021,Desert scrub,W,10,1,BOER,3,0.1,2,PG4
1387,2021,Desert scrub,D,1,2,CHSES,1,0.1,2,A
1388,2021,Desert scrub,D,1,2,CHSES,2,0.05,1,A
1389,2021,Desert scrub,D,2,1,CHSES,1,0.05,1,A
1390,2021,Desert scrub,D,2,2,CHSES,1,0.5,1,A
1391,2021,Desert scrub,D,2,2,CHSES,2,0.1,6,A
1392,2021,Desert scrub,D,2,2,CHSES,3,0.05,8,A
1393,2021,Desert scrub,C,3,1,CHSES,1,1,4,A
1394,2021,Desert scrub,C,3,1,CHSES,2,0.5,2,A
1395,2021,Desert scrub,C,3,1,CHSES,3,0.1,9,A
1396,2021,Desert scrub,C,3,1,CHSES,4,0.25,2,A
1397,2021,Desert scrub,C,3,2,CHSES,1,0.5,5,A
1398,2021,Desert scrub,C,3,2,CHSES,2,0.25,8,A
1399,2021,Desert scrub,C,3,2,CHSES,3,0.1,8,A
1400,2021,Desert scrub,C,3,2,CHSES,4,1,1,A
1401,2021,Desert scrub,D,4,1,CHSES,1,0.1,1,A
1402,2021,Desert scrub,D,4,1,CHSES,2,0.01,2,A
1403,2021,Desert scrub,D,4,2,CHSES,1,0.05,1,A
1404,2021,Desert scrub,C,5,1,CHSES,1,1,3,A
1405,2021,Desert scrub,C,5,1,CHSES,2,0.5,9,A
1406,2021,Desert scrub,C,5,1,CHSES,3,0.1,9,A
1407,2021,Desert scrub,C,5,1,CHSES,4,0.05,6,A
1408,2021,Desert scrub,C,5,2,CHSES,1,0.25,7,A
1409,2021,Desert scrub,C,5,2,CHSES,2,0.1,4,A
1410,2021,Desert scrub,C,5,2,CHSES,3,0.05,2,A
1411,2021,Desert scrub,C,6,1,CHSES,1,0.25,2,A
1412,2021,Desert scrub,C,6,1,CHSES,2,0.1,3,A
1413,2021,Desert scrub,C,6,1,CHSES,3,0.05,2,A
1414,2021,Desert scrub,C,6,1,CHSES,4,1.5,1,A
1415,2021,Desert scrub,C,6,2,CHSES,1,1.5,2,A
1416,2021,Desert scrub,C,6,2,CHSES,2,1,6,A
1417,2021,Desert scrub,C,6,2,CHSES,3,0.5,6,A
1418,2021,Desert scrub,C,6,2,CHSES,4,0.25,2,A
1419,2021,Desert scrub,C,6,2,CHSES,5,0.1,3,A
1420,2021,Desert scrub,D,7,2,CHSES,1,0.05,2,A
1421,2021,Desert scrub,C,8,1,CHSES,1,1,4,A
1422,2021,Desert scrub,C,8,1,CHSES,2,0.5,10,A
1423,2021,Desert scrub,C,8,1,CHSES,3,0.25,10,A
1424,2021,Desert scrub,C,8,1,CHSES,4,0.1,13,A
1425,2021,Desert scrub,C,8,1,CHSES,5,0.05,12,A
1426,2021,Desert scrub,C,8,2,CHSES,1,0.5,3,A
1427,2021,Desert scrub,C,8,2,CHSES,2,0.25,7,A
1428,2021,Desert scrub,C,8,2,CHSES,3,0.1,12,A
1429,2021,Desert scrub,C,8,2,CHSES,4,0.05,6,A
1430,2021,Desert scrub,W,9,1,CHSES,1,2,1,A
1431,2021,Desert scrub,W,9,1,CHSES,2,0.5,2,A
1432,2021,Desert scrub,W,9,1,CHSES,3,0.1,3,A
1433,2021,Desert scrub,W,9,1,CHSES,4,0.05,2,A
1434,2021,Desert scrub,W,9,2,CHSES,1,1.5,1,A
1435,2021,Desert scrub,W,9,2,CHSES,2,0.25,3,A
1436,2021,Desert scrub,W,9,2,CHSES,3,0.05,3,A
1437,2021,Desert scrub,W,11,1,CHSES,1,0.25,1,A
1438,2021,Desert scrub,W,11,1,CHSES,2,1,1,A
1439,2021,Desert scrub,W,11,1,CHSES,3,0.01,2,A
1440,2021,Desert scrub,W,11,2,CHSES,1,1,4,A
1441,2021,Desert scrub,W,11,2,CHSES,2,1.5,1,A
1442,2021,Desert scrub,W,11,2,CHSES,3,0.5,2,A
1443,2021,Desert scrub,W,11,2,CHSES,4,0.25,3,A
1444,2021,Desert scrub,W,11,2,CHSES,5,0.1,2,A
1445,2021,Desert scrub,W,12,1,CHSES,1,1,4,A
1446,2021,Desert scrub,W,12,1,CHSES,2,0.5,8,A
1447,2021,Desert scrub,W,12,1,CHSES,3,0.25,2,A
1448,2021,Desert scrub,W,12,1,CHSES,4,0.1,5,A
1449,2021,Desert scrub,W,12,2,CHSES,1,1.5,1,A
1450,2021,Desert scrub,W,12,2,CHSES,2,2,1,A
1451,2021,Desert scrub,W,12,2,CHSES,3,0.05,4,A
1452,2021,Desert scrub,W,12,2,CHSES,4,0.1,2,A
1453,2021,Desert scrub,W,12,2,CHSES,5,0.05,4,A
1454,2021,Desert scrub,W,10,2,CHSES,1,2,5,A
1455,2021,Desert scrub,W,10,2,CHSES,2,1,9,A
1456,2021,Desert scrub,W,10,2,CHSES,3,0.5,12,A
1457,2021,Desert scrub,W,10,2,CHSES,4,0.25,11,A
1458,2021,Desert scrub,W,10,2,CHSES,5,0.1,6,A
1459,2021,Desert scrub,W,10,1,CHSES,1,1.5,3,A
1460,2021,Desert scrub,W,10,1,CHSES,2,2,2,A
1461,2021,Desert scrub,W,10,1,CHSES,3,1,2,A
1462,2021,Desert scrub,W,10,1,CHSES,4,0.5,10,A
1463,2021,Desert scrub,W,10,1,CHSES,5,0.25,3,A
1464,2021,Desert scrub,W,10,1,CHSES,6,0.1,3,A
1465,2021,Desert scrub,C,8,2,DAPU,1,0.05,1,PG4
1466,2021,Desert scrub,C,8,2,DAPU,2,0.01,3,PG4
1467,2021,Desert scrub,W,9,2,DAPU,1,0.05,1,PG4
1468,2021,Desert scrub,D,7,2,EPVI,1,4,1,S
1469,2021,Desert scrub,W,11,2,KRLA,1,12,1,S
1470,2021,Desert scrub,D,1,1,SATR,1,0.1,1,A
1471,2021,Desert scrub,D,1,2,SATR,1,0.5,2,A
1472,2021,Desert scrub,D,1,2,SATR,2,0.25,1,A
1473,2021,Desert scrub,D,2,1,SATR,1,2.5,1,A
1474,2021,Desert scrub,D,2,1,SATR,2,0.1,1,A
1475,2021,Desert scrub,D,2,2,SATR,1,1.5,1,A
1476,2021,Desert scrub,C,3,1,SATR,1,6,1,A
1477,2021,Desert scrub,C,3,1,SATR,2,4,1,A
1478,2021,Desert scrub,C,3,2,SATR,1,1.5,2,A
1479,2021,Desert scrub,C,3,2,SATR,1,1,1,A
1480,2021,Desert scrub,D,4,2,SATR,1,0.05,1,A
1481,2021,Desert scrub,C,5,1,SATR,1,4,1,A
1482,2021,Desert scrub,C,5,1,SATR,2,9,1,A
1483,2021,Desert scrub,C,5,2,SATR,1,9,1,A
1484,2021,Desert scrub,C,5,2,SATR,2,3,1,A
1485,2021,Desert scrub,C,5,2,SATR,3,1,1,A
1486,2021,Desert scrub,C,6,1,SATR,1,3,2,A
1487,2021,Desert scrub,C,6,2,SATR,1,9,1,A
1488,2021,Desert scrub,D,7,1,SATR,1,0.1,1,A
1489,2021,Desert scrub,D,7,2,SATR,1,5,1,A
1490,2021,Desert scrub,D,7,2,SATR,2,0.05,1,A
1491,2021,Desert scrub,C,8,1,SATR,1,9,1,A
1492,2021,Desert scrub,C,8,1,SATR,2,5,1,A
1493,2021,Desert scrub,C,8,2,SATR,1,6,1,A
1494,2021,Desert scrub,C,8,2,SATR,2,4,1,A
1495,2021,Desert scrub,C,8,2,SATR,3,2,3,A
1496,2021,Desert scrub,W,9,1,SATR,1,0.5,3,A
1497,2021,Desert scrub,W,9,2,SATR,1,3,1,A
1498,2021,Desert scrub,W,9,2,SATR,2,0.25,2,A
1499,2021,Desert scrub,W,12,1,SATR,1,6,1,A
1500,2021,Desert scrub,W,12,2,SATR,1,7,1,A
1501,2021,Desert scrub,W,10,2,SATR,1,1.5,1,A
1502,2021,Desert scrub,W,10,1,SATR,1,3,1,A
1503,2021,Desert scrub,W,9,1,SPAI,1,0.5,1,PG4
1504,2021,Desert scrub,D,2,2,SPHA,1,0.01,1,PF
1505,2021,Desert scrub,C,5,2,SPHA,1,0.05,1,PF
1506,2021,Desert scrub,C,6,2,SPHA,1,0.05,3,PF
1507,2021,Desert scrub,C,8,1,SPHA,1,0.05,1,PF
1508,2021,Desert scrub,W,9,1,SPHA,1,0.05,1,PF
1509,2021,Desert scrub,W,11,2,SPHA,1,0.05,1,PF
1510,2021,Desert scrub,W,9,2,UKFO,1,0.05,1,A
1511,2021,Desert scrub,W,11,1,UKFO,1,0.05,1,A
1512,2021,Mixed conifer meadow,D,2,2,ACMI,1,0.25,1,PF
1513,2021,Mixed conifer meadow,D,2,2,ACMI,2,0.1,2,PF
1514,2021,Mixed conifer meadow,C,3,1,ACMI,1,0.5,3,PF
1515,2021,Mixed conifer meadow,C,3,1,ACMI,2,0.25,5,PF
1516,2021,Mixed conifer meadow,C,3,1,ACMI,3,0.1,15,PF
1517,2021,Mixed conifer meadow,C,3,1,ACMI,4,0.05,8,PF
1518,2021,Mixed conifer meadow,D,5,1,ACMI,1,0.25,1,PF
1519,2021,Mixed conifer meadow,D,5,1,ACMI,2,0.1,1,PF
1520,2021,Mixed conifer meadow,D,5,1,ACMI,3,0.05,4,PF
1521,2021,Mixed conifer meadow,W,6,1,ACMI,1,0.1,8,PF
1522,2021,Mixed conifer meadow,W,6,1,ACMI,2,0.25,1,PF
1523,2021,Mixed conifer meadow,W,6,1,ACMI,3,0.05,5,PF
1524,2021,Mixed conifer meadow,D,10,1,ACMI,1,0.5,3,PF
1525,2021,Mixed conifer meadow,D,10,1,ACMI,2,1,3,PF
1526,2021,Mixed conifer meadow,D,10,1,ACMI,3,0.1,6,PF
1527,2021,Mixed conifer meadow,D,10,2,ACMI,1,0.5,3,PF
1528,2021,Mixed conifer meadow,D,10,2,ACMI,2,0.25,2,PF
1529,2021,Mixed conifer meadow,D,10,2,ACMI,3,0.1,2,PF
1530,2021,Mixed conifer meadow,W,11,2,ACMI,1,0.25,2,PF
1531,2021,Mixed conifer meadow,W,11,2,ACMI,2,0.1,2,PF
1532,2021,Mixed conifer meadow,W,11,2,ANRO,1,0.25,1,PF
1533,2021,Mixed conifer meadow,D,2,2,ASSP,1,1,1,PF
1534,2021,Mixed conifer meadow,D,2,2,ASSP,2,0.25,1,PF
1535,2021,Mixed conifer meadow,C,3,1,ASSP,1,0.5,1,PF
1536,2021,Mixed conifer meadow,D,5,1,ASSP,1,6,1,PF
1537,2021,Mixed conifer meadow,W,6,2,ASSP,1,6,1,PF
1538,2021,Mixed conifer meadow,W,6,2,ASSP,2,0.1,1,PF
1539,2021,Mixed conifer meadow,D,10,1,ASSP,1,3,1,PF
1540,2021,Mixed conifer meadow,D,10,2,ASSP,1,1,1,PF
1541,2021,Mixed conifer meadow,C,1,1,BRPO,1,1.5,3,PG3
1542,2021,Mixed conifer meadow,C,1,1,BRPO,2,1,4,PG3
1543,2021,Mixed conifer meadow,C,1,1,BRPO,3,0.5,3,PG3
1544,2021,Mixed conifer meadow,C,1,1,BRPO,4,0.25,2,PG3
1545,2021,Mixed conifer meadow,C,1,2,BRPO,1,1,2,PG3
1546,2021,Mixed conifer meadow,C,1,2,BRPO,2,0.5,6,PG3
1547,2021,Mixed conifer meadow,C,1,2,BRPO,3,0.25,2,PG3
1548,2021,Mixed conifer meadow,C,3,1,BRPO,1,0.5,1,PG3
1549,2021,Mixed conifer meadow,C,3,1,BRPO,2,1,1,PG3
1550,2021,Mixed conifer meadow,C,3,2,BRPO,1,0.5,1,PG3
1551,2021,Mixed conifer meadow,W,4,2,BRPO,1,0.5,2,PG3
1552,2021,Mixed conifer meadow,W,4,2,BRPO,2,0.25,2,PG3
1553,2021,Mixed conifer meadow,W,4,2,BRPO,3,0.1,1,PG3
1554,2021,Mixed conifer meadow,W,6,1,BRPO,1,0.5,2,PG3
1555,2021,Mixed conifer meadow,W,6,1,BRPO,2,1,2,PG3
1556,2021,Mixed conifer meadow,W,6,1,BRPO,3,0.25,1,PG3
1557,2021,Mixed conifer meadow,W,6,1,BRPO,4,0.1,2,PG3
1558,2021,Mixed conifer meadow,W,6,2,BRPO,1,0.5,2,PG3
1559,2021,Mixed conifer meadow,W,6,2,BRPO,2,0.25,3,PG3
1560,2021,Mixed conifer meadow,C,7,1,BRPO,1,1,1,PG3
1561,2021,Mixed conifer meadow,C,7,1,BRPO,2,0.5,2,PG3
1562,2021,Mixed conifer meadow,C,7,2,BRPO,1,0.25,2,PG3
1563,2021,Mixed conifer meadow,W,9,1,BRPO,1,0.25,2,PG3
1564,2021,Mixed conifer meadow,W,9,1,BRPO,2,1,1,PG3
1565,2021,Mixed conifer meadow,W,9,1,BRPO,3,2,1,PG3
