"","Year","Site","Treatment","Plot","Quadrat","Species","Obs","Canopy_cover","Height_cm","Count","NPP_g_m2","PFT"
"12737",2020,"CC","W",4,2,"POPR",1,0.25,"16",4,1.9529,"PG3"
"12738",2020,"CC","W",4,2,"POPR",2,0.1,"14",3,0.58587,"PG3"
"12739",2020,"CC","W",4,2,"POPR",3,0.05,"9",15,1.464675,"PG3"
"12740",2020,"CC","D",5,1,"POPR",1,0.05,"12",6,0.58587,"PG3"
"12741",2020,"CC","D",5,2,"POPR",1,0.05,"8",5,0.488225,"PG3"
"12742",2020,"CC","W",6,1,"POPR",1,0.1,"16",4,0.78116,"PG3"
"12743",2020,"CC","W",6,1,"POPR",2,0.05,"12",14,1.36703,"PG3"
"12744",2020,"CC","W",6,2,"POPR",1,0.25,"14",3,1.464675,"PG3"
"12745",2020,"CC","W",6,2,"POPR",2,0.1,"10",7,1.36703,"PG3"
"12746",2020,"CC","W",6,2,"POPR",3,0.05,"8",15,1.464675,"PG3"
"12747",2020,"CC","C",7,1,"POPR",1,0.25,"15",5,2.441125,"PG3"
"12748",2020,"CC","C",7,1,"POPR",2,0.1,"12",6,1.17174,"PG3"
"12749",2020,"CC","C",7,1,"POPR",3,0.05,"8",13,1.269385,"PG3"
"12750",2020,"CC","C",7,2,"POPR",1,0.1,"13",4,0.78116,"PG3"
"12751",2020,"CC","C",7,2,"POPR",2,0.05,"9",7,0.683515,"PG3"
"12752",2020,"CC","D",8,1,"POPR",1,0.05,"10",7,0.683515,"PG3"
"12753",2020,"CC","D",8,2,"POPR",1,0.05,"9",7,0.683515,"PG3"
"12754",2020,"CC","D",8,2,"POPR",2,0.1,"12",4,0.78116,"PG3"
"12755",2020,"CC","W",9,1,"POPR",1,0.05,"10",14,1.36703,"PG3"
"12756",2020,"CC","W",9,1,"POPR",2,0.1,"13",3,0.58587,"PG3"
"12757",2020,"CC","W",9,2,"POPR",1,0.1,"12",4,0.78116,"PG3"
"12758",2020,"CC","W",9,2,"POPR",2,0.05,"8",8,0.78116,"PG3"
"12759",2020,"CC","D",10,1,"POPR",1,0.05,"11",3,0.292935,"PG3"
"12760",2020,"CC","D",10,2,"POPR",1,0.05,"8",3,0.292935,"PG3"
"12761",2020,"CC","W",11,1,"POPR",1,0.1,"11",3,0.58587,"PG3"
"12762",2020,"CC","W",11,1,"POPR",2,0.05,"9",5,0.488225,"PG3"
"12763",2020,"CC","W",11,2,"POPR",1,0.05,"7",4,0.39058,"PG3"
"12764",2020,"CC","C",12,1,"POPR",1,0.1,"12",3,0.58587,"PG3"
"12765",2020,"CC","C",12,1,"POPR",2,0.05,"9",8,0.78116,"PG3"
"12766",2020,"CC","C",12,2,"POPR",1,0.05,"10",9,0.878805,"PG3"
"12767",2020,"CC","W",4,2,"PTAQ",1,0.5,"32",1,2.0928,"PF"
"12768",2020,"CC","C",1,1,"ROWO",1,1,"23",1,4.1856,"S"
"12769",2020,"CC","C",1,1,"ROWO",2,0.25,"10",1,1.0464,"S"
"12770",2020,"CC","C",1,1,"ROWO",3,0.1,"7",1,0.41856,"S"
"12771",2020,"CC","W",6,1,"TRDU",1,0.1,"9",1,0.19343,"A"
"12772",2020,"CC","D",8,1,"TRDU",1,0.5,"12",3,2.90145,"A"
"12773",2020,"CC","D",8,1,"TRDU",2,0.25,"10",1,0.483575,"A"
"12774",2020,"CC","D",8,2,"TRDU",1,4,"28",1,7.7372,"A"
"12775",2020,"CC","D",8,2,"TRDU",2,1,"11",1,1.9343,"A"
"12776",2020,"CC","W",9,1,"TRDU",1,1,"12",1,1.9343,"A"
"12777",2020,"CC","W",9,1,"TRDU",2,0.5,"10",1,0.96715,"A"
"12778",2020,"CC","W",4,2,"VETH",1,2,"12",1,2.2556,"A"
"12779",2020,"CC","W",4,2,"VETH",2,1,"10",1,1.1278,"A"
"12780",2020,"CC","W",4,2,"VETH",3,0.5,"7",1,0.5639,"A"
"12781",2020,"CC","W",4,2,"VETH",4,0.25,"6",1,0.28195,"A"
"12782",2020,"CC","D",5,2,"VETH",1,0.5,"5",1,0.5639,"A"
"12783",2020,"CC","W",9,2,"VETH",1,0.5,"9",1,0.5639,"A"
"12784",2020,"CC","W",9,2,"VETH",2,0.25,"8",1,0.28195,"A"
"12785",2020,"CC","C",1,1,"VIAM",1,0.5,"13",1,0.2051,"PF"
"12786",2020,"CC","C",1,2,"VIAM",1,0.5,"9",1,0.2051,"PF"
"12787",2020,"CC","C",1,2,"VIAM",2,0.25,"7",3,0.30765,"PF"
"12788",2020,"CC","C",1,2,"VIAM",3,0.1,"6",1,0.04102,"PF"
"12789",2020,"CC","D",2,1,"VIAM",1,1,"12",1,0.4102,"PF"
"12790",2020,"CC","D",2,1,"VIAM",2,0.5,"8",1,0.2051,"PF"
"12791",2020,"CC","D",2,2,"VIAM",1,0.25,"11",2,0.2051,"PF"
"12792",2020,"CC","D",2,2,"VIAM",2,0.1,"8",2,0.08204,"PF"
"12793",2020,"CC","D",5,1,"VIAM",1,1,"14",1,0.4102,"PF"
"12794",2020,"CC","C",7,2,"VIAM",1,0.5,"12",3,0.6153,"PF"
"12795",2020,"CC","D",8,1,"VIAM",1,0.1,"12",4,0.16408,"PF"
"12796",2020,"CC","D",8,1,"VIAM",2,0.25,"12",3,0.30765,"PF"
"12797",2020,"CC","W",9,2,"VIAM",1,0.5,"10",2,0.4102,"PF"
"12798",2020,"CC","W",9,2,"VIAM",2,2,"16",1,0.8204,"PF"
"12799",2020,"CC","W",11,1,"VIAM",1,0.5,"11",2,0.4102,"PF"
"12800",2020,"CC","W",11,1,"VIAM",2,0.25,"8",1,0.10255,"PF"
"12801",2020,"CC","W",11,1,"VIAM",2,0.25,"10",2,0.2051,"PF"
"12802",2020,"CC","W",11,2,"VIAM",1,0.1,"8",1,0.04102,"PF"
"12803",2020,"CC","C",12,1,"VIAM",1,0.25,"8",2,0.2051,"PF"
"12804",2020,"CC","C",12,1,"VIAM",2,0.5,"9",2,0.4102,"PF"
"12805",2020,"CC","C",12,2,"VIAM",1,1,"12",2,0.8204,"PF"
"12806",2020,"CC","C",12,2,"VIAM",2,0.5,"9",2,0.4102,"PF"
"12807",2021,"ANT","W",1,1,"BOER",1,2,"17",1,6.1368,"PG4"
"12808",2021,"ANT","W",1,1,"BOER",2,3,"19",1,9.2052,"PG4"
"12809",2021,"ANT","W",1,1,"BOER",3,0.25,"14",2,1.5342,"PG4"
"12810",2021,"ANT","W",1,1,"BOER",4,1,"16",2,6.1368,"PG4"
"12811",2021,"ANT","W",1,1,"BOER",5,1.5,"18",1,4.6026,"PG4"
"12812",2021,"ANT","W",1,1,"BOER",6,0.1,"10",3,0.92052,"PG4"
"12813",2021,"ANT","W",1,2,"BOER",1,2,"22",3,18.4104,"PG4"
"12814",2021,"ANT","W",1,2,"BOER",2,1,"20",2,6.1368,"PG4"
"12815",2021,"ANT","W",1,2,"BOER",3,0.5,"12",2,3.0684,"PG4"
"12816",2021,"ANT","W",2,1,"BOER",1,1,"23",2,6.1368,"PG4"
"12817",2021,"ANT","W",2,1,"BOER",2,2,"25",1,6.1368,"PG4"
"12818",2021,"ANT","W",2,1,"BOER",3,0.5,"17",3,4.6026,"PG4"
"12819",2021,"ANT","W",2,1,"BOER",4,0.25,"14",2,1.5342,"PG4"
"12820",2021,"ANT","W",2,1,"BOER",5,0.1,"12",3,0.92052,"PG4"
"12821",2021,"ANT","W",2,2,"BOER",1,2,"20",2,12.2736,"PG4"
"12822",2021,"ANT","W",2,2,"BOER",2,3,"21",1,9.2052,"PG4"
"12823",2021,"ANT","W",2,2,"BOER",3,1,"18",4,12.2736,"PG4"
"12824",2021,"ANT","W",2,2,"BOER",4,0.5,"14",5,7.671,"PG4"
"12825",2021,"ANT","W",2,2,"BOER",5,0.05,"3",1,0.15342,"PG4"
"12826",2021,"ANT","C",3,1,"BOER",1,2.5,"16",1,7.671,"PG4"
"12827",2021,"ANT","C",3,1,"BOER",2,0.25,"12",4,3.0684,"PG4"
"12828",2021,"ANT","C",3,1,"BOER",3,0.1,"9",3,0.92052,"PG4"
"12829",2021,"ANT","C",3,2,"BOER",1,0.5,"21",1,1.5342,"PG4"
"12830",2021,"ANT","C",3,2,"BOER",2,0.25,"17",2,1.5342,"PG4"
"12831",2021,"ANT","D",4,2,"BOER",1,0.5,"13",1,1.5342,"PG4"
"12832",2021,"ANT","D",4,2,"BOER",2,0.1,"10",1,0.30684,"PG4"
"12833",2021,"ANT","W",5,1,"BOER",1,5,"24",1,15.342,"PG4"
"12834",2021,"ANT","W",5,1,"BOER",2,3,"22",1,9.2052,"PG4"
"12835",2021,"ANT","W",5,1,"BOER",3,2,"19",2,12.2736,"PG4"
"12836",2021,"ANT","W",5,1,"BOER",4,0.5,"18",2,3.0684,"PG4"
"12837",2021,"ANT","W",5,1,"BOER",5,0.25,"12",1,0.7671,"PG4"
"12838",2021,"ANT","W",5,1,"BOER",6,0.05,"3",3,0.46026,"PG4"
"12839",2021,"ANT","W",5,2,"BOER",1,3,"23",3,27.6156,"PG4"
"12840",2021,"ANT","W",5,2,"BOER",2,2,"20",4,24.5472,"PG4"
"12841",2021,"ANT","W",5,2,"BOER",3,1,"16",2,6.1368,"PG4"
"12842",2021,"ANT","W",5,2,"BOER",4,0.25,"12",2,1.5342,"PG4"
"12843",2021,"ANT","W",5,2,"BOER",5,0.5,"14",1,1.5342,"PG4"
"12844",2021,"ANT","W",5,2,"BOER",6,0.05,"5",2,0.30684,"PG4"
"12845",2021,"ANT","D",6,1,"BOER",1,1,"20",1,3.0684,"PG4"
"12846",2021,"ANT","D",6,1,"BOER",2,0.5,"16",1,1.5342,"PG4"
"12847",2021,"ANT","C",7,1,"BOER",1,1.5,"16",1,4.6026,"PG4"
"12848",2021,"ANT","C",7,1,"BOER",2,1,"12",2,6.1368,"PG4"
"12849",2021,"ANT","C",7,2,"BOER",1,3,"16",2,18.4104,"PG4"
"12850",2021,"ANT","C",7,2,"BOER",2,2,"14",3,18.4104,"PG4"
"12851",2021,"ANT","C",7,2,"BOER",3,1,"12",2,6.1368,"PG4"
"12852",2021,"ANT","C",7,2,"BOER",4,0.5,"11",1,1.5342,"PG4"
"12853",2021,"ANT","C",7,2,"BOER",5,0.1,"8",6,1.84104,"PG4"
"12854",2021,"ANT","C",7,2,"BOER",6,0.25,"6",4,3.0684,"PG4"
"12855",2021,"ANT","C",8,1,"BOER",1,3,"18",1,9.2052,"PG4"
"12856",2021,"ANT","C",8,1,"BOER",2,2,"17",2,12.2736,"PG4"
"12857",2021,"ANT","C",8,1,"BOER",3,0.25,"10",1,0.7671,"PG4"
"12858",2021,"ANT","C",8,1,"BOER",4,0.1,"6",3,0.92052,"PG4"
"12859",2021,"ANT","C",8,2,"BOER",1,3,"17",2,18.4104,"PG4"
"12860",2021,"ANT","C",8,2,"BOER",2,2,"15",2,12.2736,"PG4"
"12861",2021,"ANT","C",8,2,"BOER",3,1,"10",2,6.1368,"PG4"
"12862",2021,"ANT","C",8,2,"BOER",4,0.05,"4",2,0.30684,"PG4"
"12863",2021,"ANT","C",10,1,"BOER",1,4,"22",1,12.2736,"PG4"
"12864",2021,"ANT","C",10,1,"BOER",2,2,"21",1,6.1368,"PG4"
"12865",2021,"ANT","C",10,1,"BOER",3,1,"18",3,9.2052,"PG4"
"12866",2021,"ANT","C",10,1,"BOER",4,0.25,"12",2,1.5342,"PG4"
"12867",2021,"ANT","C",10,1,"BOER",5,0.1,"8",2,0.61368,"PG4"
"12868",2021,"ANT","C",10,2,"BOER",1,4,"22",1,12.2736,"PG4"
"12869",2021,"ANT","C",10,2,"BOER",2,2,"19",1,6.1368,"PG4"
"12870",2021,"ANT","C",10,2,"BOER",3,0.5,"12",2,3.0684,"PG4"
"12871",2021,"ANT","C",10,2,"BOER",4,0.25,"8",2,1.5342,"PG4"
"12872",2021,"ANT","C",10,2,"BOER",5,0.1,"7",2,0.61368,"PG4"
"12873",2021,"ANT","W",11,1,"BOER",1,3,"17",1,9.2052,"PG4"
"12874",2021,"ANT","W",11,1,"BOER",2,2,"16",1,6.1368,"PG4"
"12875",2021,"ANT","W",11,1,"BOER",3,1,"15",1,3.0684,"PG4"
"12876",2021,"ANT","W",11,1,"BOER",4,0.5,"12",4,6.1368,"PG4"
"12877",2021,"ANT","W",11,1,"BOER",5,0.25,"14",1,0.7671,"PG4"
"12878",2021,"ANT","W",11,2,"BOER",1,4,"20",1,12.2736,"PG4"
"12879",2021,"ANT","W",11,2,"BOER",2,3,"21",2,18.4104,"PG4"
"12880",2021,"ANT","W",11,2,"BOER",3,2,"17",2,12.2736,"PG4"
"12881",2021,"ANT","W",11,2,"BOER",4,0.5,"9",2,3.0684,"PG4"
"12882",2021,"ANT","W",11,2,"BOER",5,0.25,"6",1,0.7671,"PG4"
"12883",2021,"ANT","C",3,1,"CAJA",1,7,"28",1,10.3887,"PF"
"12884",2021,"ANT","D",4,1,"CHEN",1,0.25,"28",1,0.348188967,"A"
"12885",2021,"ANT","D",4,1,"CHEN",2,0.1,"26",1,0.139275587,"A"
"12886",2021,"ANT","D",4,2,"CHEN",1,0.25,"21",1,0.348188967,"A"
"12887",2021,"ANT","W",1,1,"CHSES",1,0.05,"2",4,0.136252325,"A"
"12888",2021,"ANT","W",2,1,"CHSES",1,0.05,"2",3,0.102189244,"A"
"12889",2021,"ANT","W",5,1,"CHSES",1,0.01,"1",1,0.006812616,"A"
"12890",2021,"ANT","C",7,1,"CHSES",1,0.05,"2",2,0.068126163,"A"
"12891",2021,"ANT","C",8,1,"CHSES",1,0.1,"4",3,0.204378488,"A"
"12892",2021,"ANT","C",8,1,"CHSES",2,0.05,"2",4,0.136252325,"A"
"12893",2021,"ANT","C",8,2,"CHSES",1,0.1,"5",1,0.068126163,"A"
"12894",2021,"ANT","C",10,1,"CHSES",1,0.1,"4",1,0.068126163,"A"
"12895",2021,"ANT","C",10,2,"CHSES",1,0.1,"4",2,0.136252325,"A"
"12896",2021,"ANT","W",11,1,"CHSES",1,0.05,"2",3,0.102189244,"A"
"12897",2021,"ANT","W",11,2,"CHSES",1,0.05,"2",1,0.034063081,"A"
"12898",2021,"ANT","W",1,1,"KOAM",1,0.1,"10",10,2.20990099,"PF"
"12899",2021,"ANT","W",1,2,"KOAM",1,0.05,"14",12,1.325940594,"PF"
"12900",2021,"ANT","C",3,1,"KOAM",1,0.05,"12",1,0.11049505,"PF"
"12901",2021,"ANT","D",6,1,"KOAM",1,0.05,"5",2,0.220990099,"PF"
"12902",2021,"ANT","C",7,1,"KOAM",1,0.1,"16",2,0.441980198,"PF"
"12903",2021,"ANT","C",7,1,"KOAM",2,0.05,"9",2,0.220990099,"PF"
"12904",2021,"ANT","C",8,1,"KOAM",1,0.1,"25",2,0.441980198,"PF"
"12905",2021,"ANT","C",8,1,"KOAM",2,0.05,"14",5,0.552475248,"PF"
"12906",2021,"ANT","C",8,2,"KOAM",1,0.1,"18",16,3.535841584,"PF"
"12907",2021,"ANT","C",8,2,"KOAM",2,0.05,"12",35,3.867326733,"PF"
"12908",2021,"ANT","C",10,2,"KOAM",1,0.1,"12",1,0.220990099,"PF"
"12909",2021,"ANT","W",11,1,"KOAM",1,0.1,"18",2,0.441980198,"PF"
"12910",2021,"ANT","W",11,1,"KOAM",2,0.05,"4",1,0.11049505,"PF"
"12911",2021,"ANT","W",11,2,"KOAM",1,0.1,"21",1,0.220990099,"PF"
"12912",2021,"ANT","W",11,2,"KOAM",2,0.05,"12",4,0.441980198,"PF"
"12913",2021,"ANT","D",12,1,"KOAM",1,0.05,"5",1,0.11049505,"PF"
"12914",2021,"ANT","D",12,2,"KOAM",1,0.1,"13",1,0.220990099,"PF"
"12915",2021,"ANT","D",12,2,"KOAM",2,0.05,"9",2,0.220990099,"PF"
"12916",2021,"ANT","D",6,1,"LILE",1,0.5,"16",2,1.4841,"PF"
"12917",2021,"ANT","W",1,1,"PLJA",1,2,"18",3,14.71175258,"PG4"
"12918",2021,"ANT","W",1,1,"PLJA",2,1,"16",1,2.451958763,"PG4"
"12919",2021,"ANT","W",1,1,"PLJA",3,0.5,"12",4,4.903917526,"PG4"
"12920",2021,"ANT","W",1,1,"PLJA",4,0.25,"10",2,1.225979381,"PG4"
"12921",2021,"ANT","W",1,2,"PLJA",1,0.5,"17",2,2.451958763,"PG4"
"12922",2021,"ANT","W",2,1,"PLJA",1,3,"28",1,7.355876289,"PG4"
"12923",2021,"ANT","W",2,1,"PLJA",2,2,"27",2,9.807835052,"PG4"
"12924",2021,"ANT","W",2,1,"PLJA",3,1,"24",2,4.903917526,"PG4"
"12925",2021,"ANT","W",2,1,"PLJA",4,0.5,"20",2,2.451958763,"PG4"
"12926",2021,"ANT","W",2,1,"PLJA",5,0.25,"16",3,1.838969072,"PG4"
"12927",2021,"ANT","W",2,2,"PLJA",1,2,"22",3,14.71175258,"PG4"
"12928",2021,"ANT","W",2,2,"PLJA",2,1,"17",1,2.451958763,"PG4"
"12929",2021,"ANT","W",2,2,"PLJA",3,0.25,"13",1,0.612989691,"PG4"
"12930",2021,"ANT","C",3,1,"PLJA",1,0.5,"17",1,1.225979381,"PG4"
"12931",2021,"ANT","C",3,2,"PLJA",1,2,"23",2,9.807835052,"PG4"
"12932",2021,"ANT","C",3,2,"PLJA",2,1,"18",5,12.25979381,"PG4"
"12933",2021,"ANT","C",3,2,"PLJA",3,0.5,"14",2,2.451958763,"PG4"
"12934",2021,"ANT","W",5,1,"PLJA",1,3,"27",1,7.355876289,"PG4"
"12935",2021,"ANT","W",5,1,"PLJA",2,0.5,"12",1,1.225979381,"PG4"
"12936",2021,"ANT","W",5,1,"PLJA",3,0.1,"15",1,0.245195876,"PG4"
"12937",2021,"ANT","W",5,1,"PLJA",4,0.25,"17",1,0.612989691,"PG4"
"12938",2021,"ANT","W",5,2,"PLJA",1,4,"24",2,19.6156701,"PG4"
"12939",2021,"ANT","W",5,2,"PLJA",2,2,"20",1,4.903917526,"PG4"
"12940",2021,"ANT","C",7,1,"PLJA",1,2,"18",4,19.6156701,"PG4"
"12941",2021,"ANT","C",7,1,"PLJA",2,1,"17",3,7.355876289,"PG4"
"12942",2021,"ANT","C",7,1,"PLJA",3,0.5,"12",4,4.903917526,"PG4"
"12943",2021,"ANT","C",7,2,"PLJA",1,2,"19",1,4.903917526,"PG4"
"12944",2021,"ANT","C",7,2,"PLJA",2,1,"16",4,9.807835052,"PG4"
"12945",2021,"ANT","C",8,1,"PLJA",1,1.5,"22",1,3.677938144,"PG4"
"12946",2021,"ANT","C",8,1,"PLJA",2,1,"18",1,2.451958763,"PG4"
"12947",2021,"ANT","C",8,1,"PLJA",3,0.5,"14",3,3.677938144,"PG4"
"12948",2021,"ANT","C",8,2,"PLJA",1,3,"20",2,14.71175258,"PG4"
"12949",2021,"ANT","C",8,2,"PLJA",2,2,"18",3,14.71175258,"PG4"
"12950",2021,"ANT","C",8,2,"PLJA",3,1,"12",4,9.807835052,"PG4"
"12951",2021,"ANT","D",9,1,"PLJA",1,0.1,"16",1,0.245195876,"PG4"
"12952",2021,"ANT","W",11,1,"PLJA",1,0.1,"7",1,0.245195876,"PG4"
"12953",2021,"ANT","W",1,1,"SATR",1,3,"31",2,25.25678084,"A"
"12954",2021,"ANT","W",1,1,"SATR",2,2,"26",5,42.09463473,"A"
"12955",2021,"ANT","W",1,1,"SATR",3,4,"32",1,16.83785389,"A"
"12956",2021,"ANT","W",1,1,"SATR",4,1,"28",3,12.62839042,"A"
"12957",2021,"ANT","W",1,1,"SATR",5,0.5,"19",3,6.314195209,"A"
"12958",2021,"ANT","W",1,1,"SATR",6,0.25,"13",5,5.261829341,"A"
"12959",2021,"ANT","W",1,2,"SATR",1,4,"25",5,84.18926945,"A"
"12960",2021,"ANT","W",1,2,"SATR",2,2,"22",11,92.6081964,"A"
"12961",2021,"ANT","W",1,2,"SATR",3,1,"20",4,16.83785389,"A"
"12962",2021,"ANT","W",2,1,"SATR",1,4,"28",6,101.0271233,"A"
"12963",2021,"ANT","W",2,1,"SATR",2,2,"26",7,58.93248862,"A"
"12964",2021,"ANT","W",2,1,"SATR",3,1,"23",2,8.418926945,"A"
"12965",2021,"ANT","W",2,2,"SATR",1,5,"29",1,21.04731736,"A"
"12966",2021,"ANT","W",2,2,"SATR",2,4,"28",1,16.83785389,"A"
"12967",2021,"ANT","W",2,2,"SATR",3,2,"26",11,92.6081964,"A"
"12968",2021,"ANT","W",2,2,"SATR",4,0.5,"14",2,4.209463473,"A"
"12969",2021,"ANT","W",2,2,"SATR",5,0.05,"4",2,0.420946347,"A"
"12970",2021,"ANT","C",3,1,"SATR",1,6,"35",1,25.25678084,"A"
"12971",2021,"ANT","C",3,1,"SATR",2,4,"33",4,67.35141556,"A"
"12972",2021,"ANT","C",3,1,"SATR",3,2,"28",4,33.67570778,"A"
"12973",2021,"ANT","C",3,1,"SATR",4,1,"25",3,12.62839042,"A"
"12974",2021,"ANT","C",3,1,"SATR",5,0.5,"12",2,4.209463473,"A"
"12975",2021,"ANT","C",3,1,"SATR",6,0.05,"6",2,0.420946347,"A"
"12976",2021,"ANT","C",3,2,"SATR",1,6,"32",1,25.25678084,"A"
"12977",2021,"ANT","C",3,2,"SATR",2,5,"27",2,42.09463473,"A"
"12978",2021,"ANT","C",3,2,"SATR",3,4,"24",4,67.35141556,"A"
"12979",2021,"ANT","C",3,2,"SATR",4,2,"19",4,33.67570778,"A"
"12980",2021,"ANT","C",3,2,"SATR",5,1,"14",5,21.04731736,"A"
"12981",2021,"ANT","C",3,2,"SATR",6,0.05,"2",2,0.420946347,"A"
"12982",2021,"ANT","D",4,1,"SATR",1,4,"30",2,33.67570778,"A"
"12983",2021,"ANT","D",4,1,"SATR",2,2,"26",8,67.35141556,"A"
"12984",2021,"ANT","D",4,1,"SATR",3,1,"20",3,12.62839042,"A"
"12985",2021,"ANT","D",4,1,"SATR",4,0.05,"4",2,0.420946347,"A"
"12986",2021,"ANT","D",4,2,"SATR",1,9,"35",1,37.88517125,"A"
"12987",2021,"ANT","D",4,2,"SATR",2,4,"32",5,84.18926945,"A"
"12988",2021,"ANT","D",4,2,"SATR",3,2,"28",4,33.67570778,"A"
"12989",2021,"ANT","D",4,2,"SATR",4,1,"24",3,12.62839042,"A"
"12990",2021,"ANT","W",5,1,"SATR",1,9,"39",1,37.88517125,"A"
"12991",2021,"ANT","W",5,1,"SATR",2,4,"33",1,16.83785389,"A"
"12992",2021,"ANT","W",5,1,"SATR",3,2,"31",6,50.51356167,"A"
"12993",2021,"ANT","W",5,1,"SATR",4,1,"26",2,8.418926945,"A"
"12994",2021,"ANT","W",5,1,"SATR",5,0.1,"9",2,0.841892695,"A"
"12995",2021,"ANT","W",5,2,"SATR",1,5,"33",2,42.09463473,"A"
"12996",2021,"ANT","W",5,2,"SATR",2,4,"31",3,50.51356167,"A"
"12997",2021,"ANT","W",5,2,"SATR",3,2,"29",6,50.51356167,"A"
"12998",2021,"ANT","W",5,2,"SATR",4,1,"26",2,8.418926945,"A"
"12999",2021,"ANT","W",5,2,"SATR",5,0.5,"17",2,4.209463473,"A"
"13000",2021,"ANT","D",6,1,"SATR",1,4,"35",3,50.51356167,"A"
"13001",2021,"ANT","D",6,1,"SATR",2,2,"32",2,16.83785389,"A"
"13002",2021,"ANT","D",6,1,"SATR",3,1,"28",5,21.04731736,"A"
"13003",2021,"ANT","D",6,1,"SATR",4,0.5,"14",3,6.314195209,"A"
"13004",2021,"ANT","D",6,1,"SATR",5,0.1,"9",1,0.420946347,"A"
"13005",2021,"ANT","D",6,2,"SATR",1,5,"34",3,63.14195209,"A"
"13006",2021,"ANT","D",6,2,"SATR",2,4,"32",2,33.67570778,"A"
"13007",2021,"ANT","D",6,2,"SATR",3,2,"30",5,42.09463473,"A"
"13008",2021,"ANT","D",6,2,"SATR",4,1,"26",3,12.62839042,"A"
"13009",2021,"ANT","C",7,1,"SATR",1,5,"33",2,42.09463473,"A"
"13010",2021,"ANT","C",7,1,"SATR",2,4,"32",2,33.67570778,"A"
"13011",2021,"ANT","C",7,1,"SATR",3,2,"30",6,50.51356167,"A"
"13012",2021,"ANT","C",7,1,"SATR",4,1,"25",2,8.418926945,"A"
"13013",2021,"ANT","C",7,1,"SATR",5,0.1,"6",2,0.841892695,"A"
"13014",2021,"ANT","C",7,2,"SATR",1,4,"32",4,67.35141556,"A"
"13015",2021,"ANT","C",7,2,"SATR",2,6,"34",1,25.25678084,"A"
"13016",2021,"ANT","C",7,2,"SATR",3,2,"30",4,33.67570778,"A"
"13017",2021,"ANT","C",7,2,"SATR",4,1,"26",2,8.418926945,"A"
"13018",2021,"ANT","C",7,2,"SATR",5,0.05,"4",2,0.420946347,"A"
"13019",2021,"ANT","C",8,1,"SATR",1,4,"34",3,50.51356167,"A"
"13020",2021,"ANT","C",8,1,"SATR",2,5,"36",1,21.04731736,"A"
"13021",2021,"ANT","C",8,1,"SATR",3,2,"32",6,50.51356167,"A"
"13022",2021,"ANT","C",8,1,"SATR",4,1,"28",3,12.62839042,"A"
"13023",2021,"ANT","C",8,1,"SATR",5,0.05,"6",2,0.420946347,"A"
"13024",2021,"ANT","C",8,1,"SATR",6,0.25,"12",1,1.052365868,"A"
"13025",2021,"ANT","C",8,2,"SATR",1,4,"40",2,33.67570778,"A"
"13026",2021,"ANT","C",8,2,"SATR",2,2,"32",7,58.93248862,"A"
"13027",2021,"ANT","C",8,2,"SATR",3,1,"26",2,8.418926945,"A"
"13028",2021,"ANT","D",9,1,"SATR",1,5,"31",3,63.14195209,"A"
"13029",2021,"ANT","D",9,1,"SATR",2,6,"34",1,25.25678084,"A"
"13030",2021,"ANT","D",9,1,"SATR",3,4,"30",3,50.51356167,"A"
"13031",2021,"ANT","D",9,1,"SATR",4,2,"31",6,50.51356167,"A"
"13032",2021,"ANT","D",9,1,"SATR",5,1,"25",1,4.209463473,"A"
"13033",2021,"ANT","D",9,2,"SATR",1,5,"32",3,63.14195209,"A"
"13034",2021,"ANT","D",9,2,"SATR",2,6,"35",1,25.25678084,"A"
"13035",2021,"ANT","D",9,2,"SATR",3,4,"30",2,33.67570778,"A"
"13036",2021,"ANT","D",9,2,"SATR",4,2,"28",3,25.25678084,"A"
"13037",2021,"ANT","D",9,2,"SATR",5,1,"24",5,21.04731736,"A"
"13038",2021,"ANT","C",10,1,"SATR",1,6,"41",2,50.51356167,"A"
"13039",2021,"ANT","C",10,1,"SATR",2,4,"39",4,67.35141556,"A"
"13040",2021,"ANT","C",10,1,"SATR",3,5,"37",1,21.04731736,"A"
"13041",2021,"ANT","C",10,1,"SATR",4,2,"32",4,33.67570778,"A"
"13042",2021,"ANT","C",10,1,"SATR",5,1,"25",2,8.418926945,"A"
"13043",2021,"ANT","C",10,1,"SATR",6,0.5,"20",1,2.104731736,"A"
"13044",2021,"ANT","C",10,2,"SATR",1,6,"37",2,50.51356167,"A"
"13045",2021,"ANT","C",10,2,"SATR",2,4,"36",6,101.0271233,"A"
"13046",2021,"ANT","C",10,2,"SATR",3,2,"33",5,42.09463473,"A"
"13047",2021,"ANT","C",10,2,"SATR",4,1,"25",2,8.418926945,"A"
"13048",2021,"ANT","W",11,1,"SATR",1,5,"31",4,84.18926945,"A"
"13049",2021,"ANT","W",11,1,"SATR",2,4,"30",3,50.51356167,"A"
"13050",2021,"ANT","W",11,1,"SATR",3,2,"28",2,16.83785389,"A"
"13051",2021,"ANT","W",11,1,"SATR",4,1,"25",1,4.209463473,"A"
"13052",2021,"ANT","W",11,2,"SATR",1,5,"34",2,42.09463473,"A"
"13053",2021,"ANT","W",11,2,"SATR",2,4,"32",4,67.35141556,"A"
"13054",2021,"ANT","W",11,2,"SATR",3,2,"30",3,25.25678084,"A"
"13055",2021,"ANT","W",11,2,"SATR",4,1,"26",1,4.209463473,"A"
